sex,Dose,Ageband,type_vax,Period,COVID19,CV,COVCANCER,COVCOPD,COVHIV,COVCKD,COVDIAB,COVOBES,COVSICKLE,IMMUNOSUPPR,any_risk_factors,year,Persontime,Persontime_GBS_narrow,Persontime_GBS_broad,Persontime_ADEM_broad,Persontime_ACUASEARTHRITIS_broad,Persontime_DM1_narrow,Persontime_DM1_broad,Persontime_HF_narrow,Persontime_HF_broad,Persontime_CAD_narrow,Persontime_CAD_broad,Persontime_ARR_narrow,Persontime_ARR_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_broad,Persontime_PERICARD_narrow,Persontime_PERICARD_broad,Persontime_ALI_narrow,Persontime_ALI_broad,Persontime_AKI_narrow,Persontime_AKI_broad,Persontime_MENINGOENC_broad,Persontime_ARD_narrow,Persontime_ARD_broad,Persontime_MISCC_narrow,Persontime_MISCC_broad,Persontime_MIS_broad,Persontime_Hemostroke_narrow,Persontime_Hemostroke_broad,Persontime_Ischstroke_narrow,Persontime_Ischstroke_broad,Persontime_Sinusthrom_narrow,Persontime_Sinusthrom_broad,Persontime_VTE_narrow,Persontime_VTE_broad,Persontime_TP_narrow,Persontime_TP_broad,Persontime_BP_narrow,Persontime_BP_broad,Persontime_CONTRDIVERTIC,Persontime_CONTRHYPERT,Persontime_MIS_KD_narrow,Persontime_MIS_KD_broad,Persontime_DEATH,Persontime_ArterialNoTP,Persontime_VTENoTP,Persontime_ArterialVTENoTP,Persontime_CVSTNoTP,GBS_narrow_b,GBS_broad_b,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM1_narrow_b,DM1_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,PERICARD_narrow_b,PERICARD_broad_b,ALI_narrow_b,ALI_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,MISCC_narrow_b,MISCC_broad_b,MIS_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,Sinusthrom_narrow_b,Sinusthrom_broad_b,VTE_narrow_b,VTE_broad_b,TP_narrow_b,TP_broad_b,BP_narrow_b,BP_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,CVSTNoTP_b,Persontime_GENCONV_narrow,Persontime_GENCONV_broad,Persontime_ANAPHYL_broad,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b
1,0,40-49,0,0,1,0,0,0,0,0,0,0,0,0,0,2020,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,239,239,0,0,0
1,0,5-11,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,101867,101867,101867,101867,101867,101867,101867,101867,101867,101867,101867,101867,101867,101867,101867,101867,101867,101867,101867,101867,101867,101867,101867,101867,101867,101867,101867,101867,101867,101867,101867,101867,101867,101867,101867,101867,101867,101867,101867,101867,101867,101867,101867,101867,101867,101867,101867,101867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101867,101867,101867,0,0,0
1,0,5-11,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,97583,97372,97372,97583,97583,97583,97583,97583,97583,97583,97583,97583,97583,97583,97583,97583,97583,97583,97583,97583,97583,97583,97583,97583,97583,97583,97583,97583,97583,97583,97583,97583,97583,97583,97583,97583,97583,97583,97583,97583,97583,97583,97583,97583,97583,97583,97583,97583,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97583,97583,97583,0,0,0
1,0,5-11,0,0,0,0,0,< 5,0,0,0,0,0,0,< 5,2019,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,365,365,0,0,0
1,0,5-11,0,0,0,0,0,< 5,0,0,0,0,0,0,< 5,2020,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0
1,0,5-11,0,0,1,0,0,0,0,0,0,0,0,0,0,2020,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,33,0,0,0
1,0,50-59,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,218311,218311,218311,218038,218311,218311,217304,217977,217977,218110,217888,218059,218059,217992,217992,217992,217992,218311,218311,218252,218026,218038,218311,218311,218311,218311,218311,218311,218311,218311,218311,218311,218311,218311,218311,218311,218311,218311,218311,218311,198699,218311,218311,218311,218110,218311,218110,218311,0,0,< 5,0,0,8,< 5,< 5,< 5,5,< 5,< 5,< 5,< 5,< 5,< 5,0,0,< 5,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,< 5,< 5,0,< 5,0,218311,218311,218311,0,0,0
1,0,50-59,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,221558,221558,221558,221192,221558,221558,218642,220826,220484,221192,220094,221456,221456,221192,221192,221192,221192,221558,221558,221100,220606,221192,221558,221558,221558,221558,221558,221558,221558,221558,221558,221558,221558,221558,221558,221558,221558,221558,221558,221558,185785,221558,221558,221558,221192,221558,221192,221558,0,0,0,0,0,< 5,0,< 5,0,0,0,0,0,0,0,0,0,0,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,221558,221558,221558,0,0,0
1,0,50-59,0,0,0,0,0,0,0,0,< 5,0,0,0,< 5,2019,1817,1817,1817,1817,1817,1817,0,1817,1817,1817,1817,1817,1817,1817,1817,1817,1817,1817,1817,1817,1817,1817,1817,1817,1817,1817,1817,1817,1817,1817,1817,1817,1817,1817,1817,1817,1817,1817,1817,1817,1630,1817,1817,1817,1817,1817,1817,1817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,1817,1817,1817,0,0,0
1,0,50-59,0,0,0,0,0,0,0,0,< 5,0,0,0,< 5,2020,1148,1148,1148,1148,1148,1148,0,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,782,1148,1148,1148,1148,1148,1148,1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1148,1148,1148,0,0,0
1,0,50-59,0,0,0,0,0,0,< 5,0,0,0,0,0,< 5,2020,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,85,85,0,0,0
1,0,50-59,0,0,0,0,0,< 5,0,0,0,0,0,0,< 5,2019,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095,1095,1095,0,0,0
1,0,50-59,0,0,0,0,0,< 5,0,0,0,0,0,0,< 5,2020,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098,1098,1098,0,0,0
1,0,50-59,0,0,1,0,0,0,0,0,0,0,0,0,0,2020,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,164,164,0,0,0
1,0,60-69,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,169944,169944,169944,169944,169944,169944,168951,169151,168803,169826,168769,168674,168674,169944,169944,169944,169944,169944,169944,169944,169944,169944,169944,169944,169944,169944,169944,169944,169944,169831,169831,169944,169944,169937,169937,169944,169944,169944,169944,169944,148520,169944,169944,169944,169713,169937,169706,169944,0,0,0,0,0,< 5,< 5,6,< 5,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,< 5,0,0,< 5,< 5,0,0,0,0,0,108,0,0,< 5,< 5,< 5,< 5,0,169944,169944,169944,0,0,0
1,0,60-69,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,168073,168073,168073,168073,168073,168073,164922,166782,165425,166721,163636,165131,165131,168073,168073,168073,168073,168073,168073,167897,167897,168073,168073,168073,168073,168073,168073,168073,168073,167707,167656,168073,168073,167920,167920,168073,168073,168073,168073,168073,125102,168073,168073,168073,166355,167920,166202,168073,0,0,0,0,0,7,< 5,< 5,< 5,8,< 5,< 5,0,0,0,0,0,0,< 5,< 5,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,0,0,40,0,0,< 5,< 5,0,< 5,0,168043,168043,168043,< 5,< 5,< 5
1,0,60-69,0,0,0,0,0,0,0,0,< 5,0,0,0,< 5,2019,738,738,738,738,738,738,0,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738,738,738,0,0,0
1,0,60-69,0,0,0,0,0,0,0,0,< 5,0,0,0,< 5,2020,1414,1414,1414,1414,1414,1414,0,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1414,1414,1414,0,0,0
1,0,60-69,0,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2019,418,418,418,418,418,418,418,418,418,418,0,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,418,418,0,0,0
1,0,60-69,0,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2020,366,366,366,366,366,366,366,366,366,366,0,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,366,366,0,0,0
1,0,60-69,0,0,1,0,0,0,0,0,0,0,0,0,0,2020,81,81,81,81,81,81,81,81,81,81,72,46,46,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,18,81,81,81,81,81,81,81,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,81,0,0,0
1,0,70-79,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,127942,127942,127942,127942,127750,127942,126511,126576,126055,127202,126641,126390,126390,127655,127655,127655,127655,127860,127860,127771,127712,127942,127942,127942,127942,127942,127942,127708,127708,127942,127942,127942,127942,127559,127559,127942,127942,127942,127942,127942,101103,127942,127942,127942,127202,127559,126819,127942,0,0,0,< 5,0,11,8,12,5,7,9,9,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0,0,< 5,< 5,0,0,0,0,< 5,< 5,0,0,0,0,0,134,0,0,< 5,5,< 5,8,0,127942,127942,127942,0,0,0
1,0,70-79,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,128276,128276,128276,128276,127910,128276,124930,125154,123710,126591,124987,123277,123277,127910,127910,127910,127910,128276,128276,127742,127121,128276,128276,128276,128276,128276,128232,127956,127956,127735,127735,128276,128276,127789,127789,128276,128276,128276,128276,128276,80514,128276,128232,128276,126050,127789,125563,128276,0,0,0,0,0,< 5,< 5,< 5,< 5,7,10,10,0,0,0,0,0,0,< 5,< 5,0,0,0,0,0,< 5,< 5,< 5,< 5,< 5,0,0,< 5,< 5,0,0,0,0,0,48,0,< 5,< 5,5,< 5,6,0,128276,128276,128276,0,0,0
1,0,70-79,0,0,0,0,0,0,0,0,< 5,0,0,0,< 5,2019,730,730,730,730,730,730,0,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,347,730,730,730,730,730,730,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,730,730,730,0,0,0
1,0,70-79,0,0,0,0,0,0,0,0,< 5,0,0,0,< 5,2020,732,732,732,732,732,732,0,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,0,732,732,732,732,732,732,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,732,732,0,0,0
1,0,70-79,0,0,0,0,0,0,0,< 5,0,0,0,0,< 5,2019,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,365,365,0,0,0
1,0,70-79,0,0,0,0,0,0,0,< 5,0,0,0,0,< 5,2020,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,366,366,0,0,0
1,0,70-79,0,0,0,0,< 5,0,0,0,0,0,0,0,< 5,2019,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095,1095,1095,0,0,0
1,0,70-79,0,0,0,0,< 5,0,0,0,0,0,0,0,< 5,2020,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,580,604,604,604,604,604,604,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,604,604,604,0,0,0
1,0,70-79,0,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2019,312,312,312,312,312,312,312,312,312,312,0,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,312,312,0,0,0
1,0,70-79,0,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2020,366,366,366,366,366,366,366,366,366,366,0,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,366,366,0,0,0
1,0,70-79,0,0,1,0,0,0,0,0,0,0,0,0,0,2020,116,116,116,116,116,116,102,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,102,102,116,116,116,116,116,116,116,116,116,116,116,0,116,116,116,116,116,116,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,116,116,116,0,0,0
1,0,80+,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,104975,104975,104975,104975,104975,104975,103970,103511,103402,104392,102744,102624,102624,104649,104649,104649,104649,104975,104975,104697,104356,104975,104975,104975,104975,104975,104975,104975,104975,104472,104078,104975,104975,104872,104872,104975,104975,104975,104975,104975,75197,104975,104975,104975,103889,104872,103786,104975,0,0,0,0,0,8,8,9,< 5,14,12,12,< 5,< 5,< 5,< 5,0,0,5,7,0,0,0,0,0,0,0,0,< 5,5,0,0,< 5,< 5,0,0,0,0,0,143,0,0,12,< 5,< 5,5,0,104915,104915,104975,< 5,< 5,0
1,0,80+,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,103901,103901,103901,103901,103901,103901,100650,101477,100901,103063,99221,96681,96681,103535,103535,103535,103475,103901,103901,102763,102371,103901,103901,103870,103901,103901,103573,103846,103846,103033,102608,103901,103901,103491,103491,103901,103901,103901,103901,103901,48609,103901,103573,103901,102195,103491,101785,103901,0,0,0,0,0,6,8,11,< 5,9,16,16,0,0,0,< 5,0,0,6,6,0,0,< 5,0,0,< 5,0,0,< 5,< 5,0,0,< 5,< 5,0,0,0,0,0,53,0,< 5,18,< 5,< 5,< 5,0,103901,103901,103871,0,0,< 5
1,0,80+,0,0,0,0,0,0,0,0,< 5,0,0,0,< 5,2019,365,365,365,365,365,365,0,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,365,365,0,0,0
1,0,80+,0,0,0,0,0,0,0,0,< 5,0,0,0,< 5,2020,366,366,366,366,366,366,0,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,342,366,366,366,366,366,366,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,366,366,366,0,0,0
1,0,80+,0,0,0,0,< 5,0,0,0,0,0,0,0,< 5,2019,365,365,365,365,365,365,365,365,365,365,158,0,0,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,253,365,365,365,365,365,365,365,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,365,365,365,0,0,0
1,0,80+,0,0,0,0,< 5,0,0,0,0,0,0,0,< 5,2020,588,588,588,588,588,588,588,588,588,588,222,222,222,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,222,588,588,588,588,588,588,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,588,588,0,0,0
1,0,80+,0,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2019,365,365,365,365,365,365,0,365,365,365,0,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,365,365,0,0,0
1,0,80+,0,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020,366,366,366,366,366,366,0,366,366,366,0,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,366,366,0,0,0
1,0,80+,0,0,1,0,0,0,0,0,0,0,0,0,0,2020,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,21,21,79,79,58,58,79,79,79,79,79,0,79,79,79,21,58,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,79,79,0,0,0
1,1,12-17,Pfizer,2,0,0,0,0,0,0,0,0,0,0,0,2021,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,34,0,0,0
1,1,12-17,Pfizer,2,1,0,0,0,0,0,0,0,0,0,0,2021,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,< 5,< 5,0,0,0
1,1,12-17,Pfizer,28,0,0,0,0,0,0,0,0,0,0,0,2021,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,121,121,0,0,0
1,1,12-17,Pfizer,28,1,0,0,0,0,0,0,0,0,0,0,2021,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,< 5,< 5,0,0,0
1,1,18-24,AstraZeneca,180,0,0,0,0,0,0,0,0,0,0,0,2021,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,48,0,0,0
1,1,18-24,AstraZeneca,2,0,0,0,0,0,0,0,0,0,0,0,2021,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0
