DAP,Gender,COVID19,Vaccine1,Vaccine2,Dose1,Dose2,CV_at_study_entry,COVCANCER_at_study_entry,COVCOPD_at_study_entry,COVHIV_at_study_entry,COVCKD_at_study_entry,COVDIAB_at_study_entry,COVOBES_at_study_entry,COVSICKLE_at_study_entry,IMMUNOSUPPR_at_study_entry,any_risk_factors_at_study_entry,all_risk_factors_at_study_entry,CV_at_date_vax,COVCANCER_at_date_vax,COVCOPD_at_date_vax,COVHIV_at_date_vax,COVCKD_at_date_vax,COVDIAB_at_date_vax,COVOBES_at_date_vax,COVSICKLE_at_date_vax,IMMUNOSUPPR_at_date_vax,any_risk_factors_at_date_vax,all_risk_factors_at_date_vax,month,Ageband,Persontime,Persontime_ADEM_broad,Persontime_ACUASEARTHRITIS_broad,Persontime_DM1_narrow,Persontime_DM1_broad,Persontime_HF_narrow,Persontime_HF_broad,Persontime_CAD_narrow,Persontime_CAD_broad,Persontime_ARR_narrow,Persontime_ARR_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_broad,Persontime_PERICARD_narrow,Persontime_PERICARD_broad,Persontime_AKI_narrow,Persontime_AKI_broad,Persontime_MENINGOENC_narrow,Persontime_MENINGOENC_broad,Persontime_ARD_narrow,Persontime_ARD_broad,Persontime_CHILBLAIN_narrow,Persontime_CHILBLAIN_broad,Persontime_MISCC_narrow,Persontime_MISCC_broad,Persontime_MIS_broad,Persontime_Hemostroke_narrow,Persontime_Hemostroke_broad,Persontime_Ischstroke_narrow,Persontime_Ischstroke_broad,Persontime_VTE_narrow,Persontime_VTE_broad,Persontime_CONTRDIVERTIC,Persontime_CONTRHYPERT,Persontime_MIS_KD_narrow,Persontime_MIS_KD_broad,Persontime_DEATH,Persontime_ArterialNoTP,Persontime_VTENoTP,Persontime_ArterialVTENoTP,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM1_narrow_b,DM1_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,PERICARD_narrow_b,PERICARD_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_narrow_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,CHILBLAIN_narrow_b,CHILBLAIN_broad_b,MISCC_narrow_b,MISCC_broad_b,MIS_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,VTE_narrow_b,VTE_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,0,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0,0,< 5,< 5,2020-05,70-79,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,0,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0,0,< 5,< 5,2020-06,70-79,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,0,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0,0,< 5,< 5,2020-07,70-79,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,0,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0,0,< 5,< 5,2020-08,70-79,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,0,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0,0,< 5,< 5,2020-09,70-79,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,0,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0,0,< 5,< 5,2020-10,70-79,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,0,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0,0,< 5,< 5,2020-11,70-79,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,0,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0,0,< 5,< 5,2020-12,70-79,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,30,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,0,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0,0,< 5,< 5,2021-01,70-79,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,0,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0,0,< 5,< 5,2021-02,70-79,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,0,28,28,28,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,0,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0,0,< 5,< 5,2021-03,70-79,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,0,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0,0,< 5,< 5,2021-04,70-79,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,0,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0,0,< 5,< 5,2021-05,70-79,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,2020-01,40-49,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,2020-02,40-49,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,2020-03,40-49,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,2020-04,40-49,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,2020-05,40-49,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,2020-06,40-49,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,2020-07,40-49,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,2020-08,40-49,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,2020-09,40-49,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,2020-10,40-49,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,2020-11,40-49,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,2020-12,40-49,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,2021-01,40-49,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,2021-02,40-49,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,2021-03,40-49,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,2021-04,40-49,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,2021-05,40-49,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,2021-06,40-49,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,2020-01,50-59,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,2020-01,60-69,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,2020-01,70-79,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,2020-01,80+,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,2020-02,50-59,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,2020-02,60-69,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,2020-02,70-79,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,2020-02,80+,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,2020-03,50-59,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,2020-03,60-69,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,2020-03,70-79,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,2020-03,80+,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,2020-04,50-59,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,2020-04,60-69,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,2020-04,70-79,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,2020-04,80+,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,2020-05,50-59,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,2020-05,60-69,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_ER_HOSP,0,0,none,none,0,0,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0,0,< 5,< 5,< 5,2020-05,70-79,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
